Date,Open,High,Low,Close,Volume
2020-04-01,41.7704,42.2342,40.7871,41.1211,152100.0
2020-04-02,40.6758,42.0208,40.6758,41.8168,72400.0
2020-04-03,41.6591,41.9837,40.8892,41.2138,68000.0
2020-04-06,42.7351,44.5254,42.6887,44.4048,74500.0
2020-04-07,45.8797,45.8797,44.2564,44.2564,79300.0
2020-04-08,44.8779,45.6942,44.5161,45.5829,91600.0
2020-04-09,46.0096,46.3806,45.453,45.7591,80300.0
2020-04-13,45.5922,45.9075,44.9799,45.7127,56100.0
2020-04-14,46.8166,47.568,46.4177,47.4845,40900.0
2020-04-15,46.7424,47.0299,46.3992,46.7702,42000.0
2020-04-16,47.3917,47.8277,46.7424,47.5865,79200.0
2020-04-17,48.644,48.644,47.8926,48.5141,55500.0
2020-04-20,47.8463,48.6811,47.8463,47.8834,90200.0
2020-04-21,47.2711,47.3453,45.9354,46.2322,102400.0
2020-04-22,47.1876,47.6793,46.9001,47.4659,27400.0
2020-04-23,47.7071,48.2173,47.2433,47.2433,44900.0
2020-04-24,47.5308,48.1709,47.1598,48.041,26500.0
2020-04-27,48.5141,48.9872,48.477,48.8388,48400.0
2020-04-28,49.3768,49.3768,48.2358,48.2358,36000.0
2020-04-29,49.2284,49.8128,48.9594,49.5716,33600.0
2020-04-30,49.3861,49.3861,48.5605,48.746,149200.0
2020-05-01,47.8091,48.0503,47.0485,47.2711,90800.0
2020-05-04,46.9372,47.8277,46.9372,47.7349,69800.0
2020-05-05,48.2915,48.7646,48.1245,48.375,33300.0
2020-05-06,48.7646,48.9779,48.4399,48.6347,28400.0
2020-05-07,49.3304,49.5067,49.0614,49.2748,36000.0
2020-05-08,49.7571,50.1838,49.5531,50.1838,83700.0
2020-05-11,49.7386,50.5549,49.7386,50.3694,51600.0
2020-05-12,50.5641,50.5827,49.2377,49.2469,58200.0
2020-05-13,49.3119,49.5345,47.8833,48.3472,117300.0
2020-05-14,47.9205,48.9594,47.3453,48.9316,42600.0
2020-05-15,48.4492,49.1542,48.2544,49.1542,27900.0
2020-05-18,49.989,50.8888,49.989,50.7126,48100.0
2020-05-19,50.8332,51.2413,50.5549,50.5549,55200.0
